Player,Rundle,QPct,Rundle Group,Percentile
GageA2,E Skyline Div 3,0.47333333333333,E,0.9147446457990115
GageN,C Hinterland,0.57246376811594,C,0.5617179573892459
GagliardiA,E Xanadu Div 2,0.44666666666667,E,0.8502000470698988
GagliardiL,E Xanadu Div 2,0.43333333333333,E,0.8090727229936455
GagnonF,D Forest Div 2,0.56944444444444,D,0.9118795666414714
GagnonJ,A Oxbow,0.70666666666667,A,0.3164175506268081
GagnonJ113,E Taiga Div 2,0.23333333333333,E,0.06919275123558484
GagnonJM,E Polaris Div 2,0.32,E,0.3191339138620852
GagnonS,C Sugarloaf,0.48,C,0.10931687521136287
GagnéN,D Forest Div 2,0.58,D,0.9337994457042076
GailingS,D Citadel Div 1,0.44,D,0.31494079113126733
GainesK,E Windward Div 1,0.29365079365079,E,0.21628618498470228
GainesL,R Div 65,0.29861111111111,R,0.18725099601593626
GainesL2,R Div 14,0.25438596491228,R,0.10981075697211155
GaineyRWKP,R Div 14,0.40666666666667,R,0.4604083665338645
GainsleyM,D Pacific Div 2,0.54166666666667,D,0.8340262030738221
GaisserJ,E Plaza Div 1,0.24166666666667,E,0.08307837138150152
GaisserNR,E Plaza Div 1,0.16666666666667,E,0.013179571663920923
GaitanR,E Park Div 1,0.41333333333333,E,0.7375264768180748
GajdaD,E Pioneer Div 1,0.22,E,0.05230642504118616
GajderowiczJ,D Tundra Div 2,0.53787878787879,D,0.8156336608717561
GalacH313,C Piedmont,0.66666666666667,C,0.9450456543794387
GalambosA,D Oasis Div 1,0.44,D,0.31494079113126733
GalantiR,E Metro Div 2,0.34027777777778,E,0.4068016003765592
GalatroV,D Morningstar Div 2,0.48,D,0.5380448475686571
GalbanD,D Hinterland Div 1,0.56818181818182,D,0.9096119929453262
Galbraith RyerS,E Summit Div 2,0.45333333333333,E,0.8690280065897859
GalbraithJ,E Redwoods Div 1,0.39333333333333,E,0.6524476347375853
GalbraithM,E Vista Div 1,0.4469696969697,E,0.8565544834078607
GalbraithR,A Ranger,0.73333333333333,A,0.4641996142719383
GaleczkaC,C Sycamore,0.60666666666667,C,0.7602299628001352
GalefN,E Nova Div 2,0.39583333333333,E,0.6682748882089904
GaleMW,C Commonwealth,0.66,C,0.9370138654041258
GalerioD,R Div 51,0.43181818181818,R,0.5186752988047809
GaleRosenS,D Boardwalk Div 1,0.45833333333333,D,0.4088561350466112
GalesB,E Seaboard Div 2,0.49305555555556,E,0.9445751941633326
GalfiR,A Monolith,0.7,A,0.2836306653809065
GalganskiD,E Labyrinth Div 1,0.46296296296296,E,0.8922099317486467
GalgayE,D Monolith Div 2,0.36231884057971,D,0.05895691609977324
GalicaM,E Plaza Div 1,0.46666666666667,E,0.9015650741350906
GalicaN,C Atlantic,0.63768115942029,C,0.8793540750760906
GaliherC,A Avalon,0.79333333333333,A,0.7750723240115719
GalindoC,D Keystone Div 2,0.47333333333333,D,0.4974804736709499
GalindoD,B Bayou,0.59722222222222,B,0.2523961661341853
GalinskyG,R Div 4,0.62666666666667,R,0.8921812749003984
GalinsonL,D Labyrinth Div 1,0.49333333333333,D,0.6175988914084152
GalinsonM,C Labyrinth Div 1,0.51333333333333,C,0.2315691579303348
GaljourW,E Sunrise Div 2,0.39333333333333,E,0.6524476347375853
GalkowskiJ,D Delta Div 1,0.52666666666667,D,0.7687704711514235
GallagherA,D Orbital Div 1,0.44,D,0.31494079113126733
GallagherC,C Lyceum Div 1,0.42666666666667,C,0.02789989854582347
GallagherD2,E Typhoon Div 2,0.32638888888889,E,0.3371969875264768
GallagherD3,C Jungle Div 1,0.46,C,0.06746702739262767
GallagherG,E Labyrinth Div 1,0.43333333333333,E,0.8090727229936455
GallagherG2,R Div 32,0.42982456140351,R,0.5139442231075697
GallagherJ,B Cerulean,0.62,B,0.382816065723414
GallagherJ2,C Jungle Div 2,0.56666666666667,C,0.5381298613459587
GallagherJ9,D Cardinal Div 1,0.44444444444444,D,0.3344671201814059
GallagherJJ,D Centennial Div 2,0.5,D,0.6482111363063744
GallagherJP,D Utopia Div 1,0.54,D,0.8239480977576216
GallagherK,E Quay Div 2,0.38194444444444,E,0.605495410684867
GallagherP2,E Obsidian Div 1,0.16666666666667,E,0.013179571663920923
GallagherP3,R Div 43,0.37037037037037,R,0.36852589641434264
GallagherR,D Kookaburra Div 2,0.49275362318841,D,0.5966238347190728
GallagherR1,E Maelstrom Div 1,0.53030303030303,E,0.9817604142151094
GallaherJ,C Cypress Div 1,0.56,C,0.49754819073385187
GallantE,C Badlands,0.625,C,0.8359824146094014
GallantM,C Outback,0.67333333333333,C,0.9532465336489685
GallaR,E Park Div 1,0.30666666666667,E,0.2652388797364086
GallersD,C Metro Div 1,0.48,C,0.10931687521136287
GalliganC,D Obsidian Div 2,0.42361111111111,D,0.23626858150667673
GalliganT2,D Pacific Div 1,0.40666666666667,D,0.1675485008818342
GallinariM,C Arctic Div 2,0.62,C,0.8201724721001015
GallinK,B Corridor,0.62,B,0.382816065723414
GallionE,C Xanadu,0.72916666666667,C,0.9918836658775786
GallivanC,C Orbital Div 2,0.52,C,0.2670781197159283
GallJ,C Oxbow,0.55333333333333,C,0.4557828880622252
Gallo R,D Galaxy Div 2,0.53333333333333,D,0.7965482489292013
GalloE,A Tranquility,0.82,A,0.8735535197685632
GalloG,E Galaxy Div 1,0.45333333333333,E,0.8690280065897859
GalloLK,C Pampas,0.58666666666667,C,0.647362191410213
GallopM,R Div 45,0.35416666666667,R,0.325199203187251
GalloS,D Citadel Div 2,0.60416666666667,D,0.9683799445704208
GalloT,E Pacific Div 2,0.46,E,0.8854436337961873
GalloT2,D Ranger Div 2,0.41333333333333,D,0.1948853615520282
GallowayLA,E Pampas Div 2,0.32407407407407,E,0.3264885855495411
GallowayM,C Island,0.6969696969697,C,0.9787791680757525
GallowayT,A Orchard,0.70666666666667,A,0.3164175506268081
GallowayTA,R Div 75,0.42666666666667,R,0.5069721115537849
GallTSubstantialPursuit,E Oxbow Div 1,0.28472222222222,E,0.18139562249941163
GalonskaJ,A Labyrinth,0.78,A,0.7125120540019286
GalonskyA,D Prairie Div 2,0.54,D,0.8239480977576216
GaloozisE,B Skyline,0.60666666666667,B,0.30431309904153353
GalottiJ,D Labyrinth Div 2,0.375,D,0.08427815570672713
GalottiL,E Labyrinth Div 1,0.125,E,0.004236290891974582
GalusD,C Junction,0.48666666666667,C,0.12757862698681097
GaluskaS,E Tranquility Div 1,0.38,E,0.5937279359849377
GalvinJ318,A Harbor,0.78260869565217,A,0.7283027965284474
GalvinM,D Yukon Div 2,0.56,D,0.8873141849332326
GalvinM78,D Oxbow Div 2,0.45238095238095,D,0.3730788611740993
GalvinP,B Oasis,0.55555555555556,B,0.10349155636695573
GamageM,C Obsidian Div 2,0.5,C,0.17348664186675686
GambierL,B Jungle,0.53030303030303,B,0.053400273847558195
GambillR,B Central,0.62,B,0.382816065723414
GambinoG,A Monolith,0.72,A,0.38524590163934425
GambleC,D Magnolia Div 1,0.47333333333333,D,0.4974804736709499
GambleJP,D Sugarloaf Div 1,0.41333333333333,D,0.1948853615520282
GambleW,D Arctic Div 2,0.52,D,0.740551776266062
GamelinN,D Cascade Div 1,0.38,D,0.09397833207357018
GaminK,E Quay Div 2,0.46,E,0.8854436337961873
GammelT,R Div 28,0.45333333333333,R,0.5717131474103586
GampelJ,E Avalon Div 2,0.12878787878788,E,0.004706989879971758
GampelM,A Avalon,0.78666666666667,A,0.7460221793635486
GampelR,E Avalon Div 2,0.40666666666667,E,0.7097552365262415
GampelR2,E Avalon Div 2,0.14,E,0.006119086843963286
GanapathiS,D Prairie Div 1,0.51333333333333,D,0.708742756361804
GanapathyK,R Div 41,0.31481481481481,R,0.23256972111553784
GandhiA,D Volcano Div 2,0.46376811594203,D,0.4419249181153943
GandlerS,A Quay,0.64492753623188,A,0.08642719382835101
GanesanA,D Cardinal Div 1,0.43478260869565,D,0.2960443436633913
GaneshH,E Ravenna Div 2,0.43333333333333,E,0.8090727229936455
GaneshK,E Yukon Div 2,0.51515151515152,E,0.9726994586961638
GangnesK,R Div 38,0.36,R,0.3351593625498008
GanjooM,C Meadow Div 1,0.44,C,0.04201893811295232
GannamZ,C Elysium Div 1,0.65333333333333,C,0.9241630030436253
GannonA,D Nighthawk Div 2,0.42,D,0.2210254472159234
GannonJ,C Commonwealth,0.64666666666667,C,0.9094521474467365
GannonT,C Denali Div 1,0.51333333333333,C,0.2315691579303348
GanonB,E Utopia Div 1,0.31333333333333,E,0.29230407154624616
Ganoung J,A Skyline,0.75333333333333,A,0.5755785920925748
GanshertA,R Div 8,0.19333333333333,R,0.038346613545816734
GanskeA,A Lighthouse,0.81333333333333,A,0.8520973963355835
GanskeR,A Lighthouse,0.74,A,0.5003616200578592
GanskyB,D Maelstrom Div 1,0.45454545454545,D,0.4028092718568909
GantB,B Juniper,0.72,B,0.8978776814240073
GantcherM,D Mojave Div 1,0.47916666666667,D,0.5208490803728899
GantzJ,D Commonwealth Div 1,0.37333333333333,D,0.07747543461829176
GantzL,D Rainforest Div 2,0.48611111111111,D,0.5619173595364072
GanzerA,D Sahara Div 2,0.42666666666667,D,0.2510078105316201
GanzerC,A Sahara,0.74666666666667,A,0.539778206364513
GanzevoortPW,D Harbor Div 1,0.5,D,0.6482111363063744
GanzS,D Rubicon Div 2,0.43333333333333,D,0.28325774754346184
GaoB,D Woodlands Div 2,0.51449275362319,D,0.7247417485512724
GaoB2,R Div 31,0.61111111111111,R,0.8752490039840638
GaoR,D Vista Div 1,0.46,D,0.4247291509196271
GaoV,C Ziggurat,0.63333333333333,C,0.8680250253635441
GapinskiB,E Kookaburra Div 2,0.26,E,0.11996940456578019
GaquinA,D Orchid Div 1,0.5,D,0.6482111363063744
GaratoniP,E Highland Div 1,0.60869565217391,E,0.9975288303130149
GarayD,R Div 31,0.67460317460317,R,0.9402390438247012
GarbacikE,C Prairie,0.57333333333333,C,0.5770206290158945
GarberM,E Mountain Div 1,0.34666666666667,E,0.4282184043304307
GarberM2,R Div 5,0.8,R,0.9900398406374502
Garbersam,E Central Div 2,0.44444444444444,E,0.841845140032949
GarboushianR,C Blue,0.55555555555556,C,0.475059181602976
GarbusM,C Labyrinth Div 1,0.38888888888889,C,0.011413594859655056
GarciaA2,A Valley,0.68,A,0.195877531340405
GarciaA3,A Olive,0.62698412698413,A,0.06099324975891996
GarciaAguirreA,D Lyceum Div 1,0.52,D,0.740551776266062
GarciaAM,D Laurel Div 2,0.4,D,0.14676240866717058
GarciaB2,C Gulf Div 2,0.65909090909091,C,0.9290666215759216
GarciaB3,D Sunrise Div 2,0.45333333333333,D,0.3875031494079113
GarciaC,C Hinterland,0.43478260869565,C,0.03703077443354751
GarciaD,B Maritime,0.68,B,0.7426973984481972
GarciaDA,E Isthmus Div 1,0.45333333333333,E,0.8690280065897859
GarciaE,E Valley Div 1,0.44666666666667,E,0.8502000470698988
GarciaJ2,D Maelstrom Div 2,0.48,D,0.5380448475686571
GarciaK,E Peninsula Div 3,0.28,E,0.17027535890797835
GarciaK3,E Seaboard Div 2,0.25,E,0.09849376323840904
GarciaM3,E Plaza Div 2,0.32,E,0.3191339138620852
GarciaSerafinR,E Blue Div 1,0.50666666666667,E,0.9615791951047306
GarciaSJ,B Sunrise,0.66666666666667,B,0.6765175718849841
GarciaT,C Village,0.55333333333333,C,0.4557828880622252
GarciaZ,C Quarry,0.56,C,0.49754819073385187
GarcíaN,A Labyrinth,0.76666666666667,A,0.6452507232401157
GardinerC,E Saguaro Div 1,0.46,E,0.8854436337961873
GardinerK,E Saguaro Div 1,0.47826086956522,E,0.9205107084019769
Gardner-MimsW,B Quay,0.62,B,0.382816065723414
GardnerA2,E Garden Div 1,0.30434782608696,E,0.25017651212049896
GardnerB425,C Zenith,0.5,C,0.17348664186675686
GardnerD3,B Zenith,0.7,B,0.8339799178457326
GardnerD4,C Nova Div 2,0.42666666666667,C,0.02789989854582347
GardnerDA,A Midland,0.85333333333333,A,0.9439488910318226
GardnerGetsIt,B Tidewater,0.61805555555556,B,0.3607941579187586
GardnerJ,D Woodlands Div 1,0.4375,D,0.3000755857898715
GardnerJL,D Palisade Div 2,0.46666666666667,D,0.46214411690602164
GardnerM,A Palisade,0.71333333333333,A,0.35040983606557374
GardnerR,D Garden Div 1,0.47916666666667,D,0.5208490803728899
GardnerR2,C Zenith,0.49333333333333,C,0.14981400067636116
GardnerSG,A Sequoia,0.81333333333333,A,0.8520973963355835
GardonD,E Citadel Div 2,0.34027777777778,E,0.4068016003765592
GarfieldD,E Cove Div 1,0.43055555555556,E,0.7978936220287126
GargAN,B Evergreen,0.66666666666667,B,0.6765175718849841
GargN,D Sahara Div 2,0.54,D,0.8239480977576216
GargS,A Maritime,0.64666666666667,A,0.09486499517839923
GargS2,D Corridor Div 1,0.33333333333333,D,0.02765180146132527
GargSamay,A Sakura,0.61111111111111,A,0.03592092574734812
GaribianB,C Windward Div 2,0.59333333333333,C,0.6859993236388231
GaringerA,B Sahara,0.74305555555556,B,0.9468279324509357
GarinoA,A Outback,0.78,A,0.7125120540019286
GarinoT,A Outback,0.7,A,0.2836306653809065
GarlandA,B Sahara,0.62666666666667,B,0.4324509356458238
GarlandJ,A Redwoods,0.72,A,0.38524590163934425
GarlitA,D Taiga Div 1,0.47916666666667,D,0.5208490803728899
GarlitD,A Taiga,0.77536231884058,A,0.6918997107039537
GarlitzA,E Fjord Div 2,0.45652173913043,E,0.8759119792892446
GarlockA,C Labyrinth Div 1,0.55333333333333,C,0.4557828880622252
GarmilR,C Cherry,0.51333333333333,C,0.2315691579303348
GarmsM,R Div 39,0.43478260869565,R,0.5298804780876494
GarnerB,E Frontier Div 2,0.34090909090909,E,0.4145681336785126
GarnerBA,B Coastal,0.7,B,0.8339799178457326
GarnerBrian,R Div 49,0.4,R,0.44272908366533864
GarnerD,C Cosmos,0.65333333333333,C,0.9241630030436253
GarnerN,D Mountain Div 2,0.34666666666667,D,0.038107835726883345
GarnettK,D Nebula Div 2,0.41333333333333,D,0.1948853615520282
GarnMP,D Yukon Div 2,0.59420289855072,D,0.9580498866213152
GaronC,E Serengeti Div 3,0.41304347826087,E,0.7294069192751236
GaronzikS,R Div 44,0.5,R,0.6802788844621513
GarradR,D Aspen Div 2,0.57333333333333,D,0.9201310153691106
GarramoneB,E Metro Div 2,0.40666666666667,E,0.7097552365262415
GarrattE,C Maelstrom,0.58333333333333,C,0.6305377071356104
GarrettAX,D Elysium Div 1,0.45333333333333,D,0.3875031494079113
GarrettJ,E Zenith Div 2,0.5,E,0.9545187102847729
GarrickD,D Polaris Div 1,0.39130434782609,D,0.11929957168052406
GarrigaJ,A Sycamore,0.64,A,0.07907425265188042
Garrison-KimmelS,E Arctic Div 2,0.36111111111111,E,0.5089432807719464
GarrisonL,C Aloha Div 1,0.58333333333333,C,0.6305377071356104
GarrisonS3,E Sugarloaf Div 1,0.28985507246377,E,0.19728171334431632
GarrisonSJ,B Pacific,0.6984126984127,B,0.8245093564582382
GarryA,E Coral Div 2,0.35416666666667,E,0.4762297011061426
GarsonF,C Glacier Div 1,0.54666666666667,C,0.4176530267162665
GarsonK,D Waterfront Div 2,0.53333333333333,D,0.7965482489292013
GarsonM,C Glacier Div 1,0.58,C,0.614051403449442
GarstJ,E Vista Div 1,0.30666666666667,E,0.2652388797364086
GartmanM,B Galaxy,0.74,B,0.9414650844363305
GartonB2,D Glacier Div 1,0.58,D,0.9337994457042076
GartonD,E Wilderness Div 2,0.42666666666667,E,0.7850670746057896
GartonS23,R Div 58,0.64666666666667,R,0.9170816733067729
GartsbeynM,B Monolith,0.52,B,0.03822455499771794
GartshoreW,D Galaxy Div 2,0.53623188405797,D,0.8134920634920635
GarvaisC,D Mesa Div 2,0.4,D,0.14676240866717058
GarvaisK,E Mesa Div 1,0.31944444444444,E,0.3096022593551424
GarvaisKevin,E Mesa Div 1,0.28666666666667,E,0.1892798305483643
GarverL,D Forest Div 1,0.55333333333333,D,0.8695515243134291
GarverN,C Windward Div 1,0.48611111111111,C,0.11920865742306391
GarveyB,E Maelstrom Div 1,0.42,E,0.7606495646034361
GarveyJ,D Memorial Div 1,0.43333333333333,D,0.28325774754346184
GarveyJ2,B Harbor,0.63768115942029,B,0.4972615244180739
GarveyK,C Redwoods Div 1,0.59333333333333,C,0.6859993236388231
GarveyK2,C Redwoods Div 1,0.60416666666667,C,0.7443354751437268
GarveyL,D Frontier Div 1,0.50666666666667,D,0.6773746535651297
GarveyM,A Laurel,0.71333333333333,A,0.35040983606557374
GarveyN,E Redwoods Div 2,0.41333333333333,E,0.7375264768180748
GarveyP,D Centennial Div 1,0.50666666666667,D,0.6773746535651297
GarveyRI,D Redwoods Div 2,0.58,D,0.9337994457042076
GarveyS,D Woodlands Div 2,0.43333333333333,D,0.28325774754346184
GarveyT,B Atlantic,0.60666666666667,B,0.30431309904153353
GarveyT2,E Centennial Div 2,0.33333333333333,E,0.37120498940927277
GarveyT3,B Woodlands,0.56666666666667,B,0.13395709721588317
GaryA,D Ranger Div 1,0.44444444444444,D,0.3344671201814059
GaryB,R Div 32,0.34,R,0.2873505976095618
GaryP,C Hinterland,0.47333333333333,C,0.09359147784917146
GarzaE,E Cypress Div 1,0.39393939393939,E,0.663509060955519
GaskellJ,D Vista Div 2,0.46527777777778,D,0.4474678760393046
Gaspary A,D Valley Div 1,0.46,D,0.4247291509196271
GasparyE,E Valley Div 1,0.29545454545455,E,0.21799246881619205
GasparyL,D Valley Div 1,0.43333333333333,D,0.28325774754346184
GasserM,E Riviera Div 2,0.37333333333333,E,0.5609555189456342
GassJ,D Coastal Div 1,0.65277777777778,D,0.9940791131267321
GassK,E Palisade Div 3,0.4,E,0.6830430689574017
GassmannG,C Harbor,0.49333333333333,C,0.14981400067636116
GasteluC,D Pampas Div 1,0.49275362318841,D,0.5966238347190728
GastelumD,R Div 9,0.3695652173913,R,0.36703187250996017
GastonA,C Metro Div 1,0.52666666666667,C,0.30571525194453836
GastonG4,D Quetzal Div 2,0.25333333333333,D,0.0030234315948601664
GatelyB,D Highland Div 1,0.48,D,0.5380448475686571
GatesA,B Prairie,0.7,B,0.8339799178457326
GatesJ,C Aspen,0.52083333333333,C,0.28373351369631383
GatesJGator,A Aspen,0.81333333333333,A,0.8520973963355835
GatesK,R Div 1,0.5,R,0.6802788844621513
GatesN,E Serengeti Div 1,0.42424242424242,E,0.7782419392798305
GatewoodJ,C Nebula,0.62121212121212,C,0.8309942509299966
GatewoodL,D River Div 1,0.49305555555556,D,0.6013479465860418
GathmanC,B Alpine,0.60666666666667,B,0.30431309904153353
GattuS,B Gulf,0.4047619047619,B,0.0027384755819260614
GaudetAd,E Nighthawk Div 1,0.36666666666667,E,0.5269475170628383
GaughanJ,A Continental,0.81060606060606,A,0.8385969141755063
GaulG,B Coastal,0.64,B,0.5196257416704702
GaultJ,A Cerulean,0.74666666666667,A,0.539778206364513
GaunA,C Aloha Div 1,0.56666666666667,C,0.5381298613459587
GauntK,B Garden,0.66666666666667,B,0.6765175718849841
GauR75,C Maelstrom,0.5,C,0.17348664186675686
GaurD,B Elysium,0.65277777777778,B,0.5876312186216339
GauronS,B Nighthawk,0.64,B,0.5196257416704702
Gauthier-ShalomG,E Juniper Div 2,0.58,E,0.99499882325253
GauthierG,B Typhoon,0.62666666666667,B,0.4324509356458238
GautierA,E Riviera Div 1,0.25333333333333,E,0.10567192280536597
GavaghanA,A Eclipse,0.67333333333333,A,0.17104628736740599
GavellS,E Skyline Div 2,0.31333333333333,E,0.29230407154624616
GavelM,R Div 65,0.56,R,0.8055278884462151
GavinK,C Plateau,0.64666666666667,C,0.9094521474467365
GavinS,D Redwoods Div 2,0.47333333333333,D,0.4974804736709499
GavrichT,C Maelstrom,0.46527777777778,C,0.07363882313155225
GawM,E Skyline Div 1,0.30666666666667,E,0.2652388797364086
GayC,A Willow,0.7,A,0.2836306653809065
GaylordS,D Pampas Div 1,0.45333333333333,D,0.3875031494079113
GaylorJ,E Wilderness Div 2,0.48666666666667,E,0.9375735467168745
GayM,D Rainbow Div 2,0.47333333333333,D,0.4974804736709499
GayMaxwell,D Sunrise Div 2,0.38405797101449,D,0.10418241370622323
GazeleyJ,A Rubicon,0.76388888888889,A,0.6281340405014465
GazzolaA,E Typhoon Div 2,0.25333333333333,E,0.10567192280536597
GazzolaC,E Cardinal Div 2,0.44666666666667,E,0.8502000470698988
GazzolaL,D Typhoon Div 2,0.44444444444444,D,0.3344671201814059
GeahanPM,B Blue,0.72666666666667,B,0.9120264719306252
GeamanF,R Div 70,0.74666666666667,R,0.9753486055776892
GearinoD,D Morningstar Div 1,0.46,D,0.4247291509196271
GearnerC,D Archipelago Div 1,0.43333333333333,D,0.28325774754346184
GearnerO,C Archipelago Div 1,0.53333333333333,C,0.3408014879945891
GearyJ,A Ranger,0.84666666666667,A,0.9318948891031823
GeaterC,E Canyon Div 1,0.44444444444444,E,0.841845140032949
GebertF,D Obsidian Div 2,0.40666666666667,D,0.1675485008818342
GebruW,A Cove,0.76515151515152,A,0.6317502410800385
GeckleD you've been,E Patagonia Div 1,0.46,E,0.8854436337961873
GeckleT,D Patagonia Div 1,0.47222222222222,D,0.48122952884857645
GedajlovicM,B Nebula,0.62666666666667,B,0.4324509356458238
GedayA,E Prairie Div 1,0.22463768115942,E,0.055954342198164274
GeerdesM,R Div 71,0.53333333333333,R,0.7517430278884463
GeeringT,C Summit,0.61333333333333,C,0.7893134934054785
GeerS,C Seaboard,0.54166666666667,C,0.3981230977341901
GeeryT,E Serengeti Div 3,0.31944444444444,E,0.3096022593551424
GeeS,C Nova Div 2,0.58333333333333,C,0.6305377071356104
GefenA,A Cherry,0.76,A,0.6100530376084861
GehrettA,A Foothills,0.71333333333333,A,0.35040983606557374
GehringE,E Mesa Div 2,0.36,E,0.49658743233702046
GehrtT,C Denali Div 1,0.60144927536232,C,0.7390936760229962
GeierM,D Foundry Div 1,0.54,D,0.8239480977576216
GeigerA,E Continental Div 1,0.39583333333333,E,0.6682748882089904
GeigerD,C Nova Div 1,0.54,C,0.3791849847818735
GeigerM,C Palisade,0.58,C,0.614051403449442
GeigerM2,E Palisade Div 3,0.38666666666667,E,0.622675923746764
GeigerT,A Nova,0.80666666666667,A,0.8283510125361621
GeiseM,C Palisade,0.52666666666667,C,0.30571525194453836
GeisendorferG,A Sugarloaf,0.72222222222222,A,0.4028447444551591
GeismanS,D Plateau Div 1,0.48550724637681,D,0.5555555555555556
GeistS,E Cypress Div 1,0.34722222222222,E,0.44116262650035304
GelbartM,B Mountain,0.63333333333333,B,0.4775216795983569
GelberE,E Denali Div 2,0.33333333333333,E,0.37120498940927277
GelberM,D Denali Div 2,0.44,D,0.31494079113126733
GelfandM3,C Maelstrom,0.56,C,0.49754819073385187
GelineauA,A Sequoia,0.92666666666667,A,0.9945756991321119
GellermanJ,B Pampas,0.55555555555556,B,0.10349155636695573
Gellman-ChomskyB,A Pampas,0.8,A,0.8024349083895853
GelmanA1010,D Midland Div 1,0.57246376811594,D,0.9150289745527841
GelsingerM,C Atlantic,0.60666666666667,C,0.7602299628001352
GelsthorpeM,A Nova,0.8015873015873,A,0.8126808100289296
GelsthorpeT,B Nova,0.67333333333333,B,0.7073254221816522
GemignaniT,B Garden,0.64,B,0.5196257416704702
GenauerA,E Lyceum Div 1,0.33333333333333,E,0.37120498940927277
GencoC,E Willow Div 1,0.38,E,0.5937279359849377
